1865,[2015],[40],[18280],1,1,"[0, 18280, 18280, [18280, 18280, 18280, 0, 18280]]","[0, 1, 0, 0, 0]",27.0
1866,[2015],[40],[20738],1,1,"[0, 20738, 20738, [20738, 20738, 20738, 0, 20738]]","[0, 1, 0, 0, 0]",47.0
1868,"[2013, 2012]","[40, 40]","[13889, 13353]",2,5,"[13621, 13621, 13621, [13889, 13353, 13621, 13621, 13621]]","[0, 0, 1, 2, 2]",42.0
1869,[2013],[40],[13804],1,4,"[13804, 13804, 13804, [13804, 0, 13804, 13804, 13804]]","[1, 0, 0, 3, 0]",47.0
1870,[2013],[40],[16527],1,12,"[16527, 16527, 16527, [16527, 0, 16527, 16527, 16527]]","[2, 4, 2, 3, 1]",42.0
1871,[2014],[40],[18332],1,1,"[18332, 18332, 18332, [18332, 18332, 0, 18332, 18332]]","[0, 0, 1, 0, 0]",37.0
1872,[2013],[40],[18012],1,1,"[18012, 18012, 18012, [18012, 0, 18012, 18012, 18012]]","[0, 0, 0, 1, 0]",32.0
1873,[2015],[40],[12988],1,2,"[0, 12988, 12988, [12988, 12988, 12988, 0, 12988]]","[0, 2, 0, 0, 0]",42.0
1874,"[2015, 2014]","[40, 40]","[14401, 18538]",2,3,"[18538, 16469, 16469, [16469, 16469, 14401, 18538, 16469]]","[0, 1, 2, 0, 0]",27.0
1875,[2013],[40],[11975],1,4,"[11975, 11975, 11975, [11975, 0, 11975, 11975, 11975]]","[0, 0, 1, 2, 1]",52.0
1876,[2015],[40],[22783],1,3,"[0, 22783, 22783, [22783, 22783, 22783, 0, 22783]]","[0, 1, 1, 1, 0]",62.0
1877,[2015],[40],[20300],1,1,"[0, 20300, 20300, [20300, 20300, 20300, 0, 20300]]","[0, 1, 0, 0, 0]",47.0
1878,[2014],[40],[19764],1,3,"[19764, 19764, 19764, [19764, 19764, 0, 19764, 19764]]","[0, 0, 3, 0, 0]",47.0
1879,"[2014, 2013]","[40, 40]","[15705, 13788]",2,5,"[14746, 14746, 14746, [14746, 15705, 13788, 14746, 14746]]","[0, 0, 2, 2, 1]",42.0
1880,"[2013, 2012]","[40, 40]","[17696, 16975]",2,3,"[17335, 17335, 17335, [17696, 16975, 17335, 17335, 17335]]","[0, 0, 0, 2, 1]",52.0
1881,[2014],[40],[14980],1,1,"[14980, 14980, 14980, [14980, 14980, 0, 14980, 14980]]","[0, 0, 1, 0, 0]",47.0
1882,[2012],[40],[14633],1,10,"[14489, 14489, 14489, [14345, 14489, 14489, 14489, 14489]]","[1, 1, 1, 1, 6]",47.0
1883,[2014],[40],[24522],1,1,"[24522, 24522, 24522, [24522, 24522, 0, 24522, 24522]]","[0, 0, 1, 0, 0]",47.0
1884,[2014],[40],[17503],1,7,"[17503, 17503, 17503, [17503, 17503, 0, 17503, 17503]]","[0, 2, 2, 1, 2]",47.0
1885,[2013],[40],[18262],1,2,"[18262, 18262, 18262, [18262, 0, 18262, 18262, 18262]]","[0, 0, 0, 2, 0]",42.0
1886,[2014],[40],[22494],1,1,"[22494, 22494, 22494, [22494, 22494, 0, 22494, 22494]]","[0, 0, 1, 0, 0]",21.0
1887,[2014],[40],[18696],1,3,"[18696, 18696, 18696, [18696, 18696, 0, 18696, 18696]]","[1, 0, 2, 0, 0]",52.0
1888,[2015],[40],[15729],1,1,"[0, 15729, 15729, [15729, 15729, 15729, 0, 15729]]","[0, 1, 0, 0, 0]",47.0
1889,[2014],[40],[15488],1,4,"[15488, 15488, 15488, [15488, 15488, 0, 15488, 15488]]","[0, 2, 2, 0, 0]",27.0
1890,[2013],[40],[16211],1,3,"[16211, 16211, 16211, [16211, 0, 16211, 16211, 16211]]","[0, 0, 0, 2, 1]",37.0
1891,[2014],[40],[17876],1,1,"[17876, 17876, 17876, [17876, 17876, 0, 17876, 17876]]","[0, 0, 1, 0, 0]",62.0
1892,[2014],[40],[15896],1,1,"[15896, 15896, 15896, [15896, 15896, 0, 15896, 15896]]","[0, 0, 1, 0, 0]",27.0
1894,[2014],[40],[14338],1,1,"[14338, 14338, 14338, [14338, 14338, 0, 14338, 14338]]","[0, 0, 1, 0, 0]",27.0
1895,[2012],[40],[13496],1,1,"[13496, 13496, 13496, [0, 13496, 13496, 13496, 13496]]","[0, 0, 0, 0, 1]",32.0
1896,"[2013, 2012]","[40, 40]","[11587, 12630]",2,6,"[12108, 12108, 12108, [11587, 12630, 12108, 12108, 12108]]","[0, 1, 1, 2, 2]",42.0
1898,"[2013, 2012]","[40, 40]","[13978, 13957]",2,2,"[13967, 13967, 13967, [13978, 13957, 13967, 13967, 13967]]","[0, 0, 0, 1, 1]",32.0
1899,[2014],[40],[22761],1,1,"[22761, 22761, 22761, [22761, 22761, 0, 22761, 22761]]","[0, 0, 1, 0, 0]",32.0
1900,[2013],[40],[14443],1,1,"[14443, 14443, 14443, [14443, 0, 14443, 14443, 14443]]","[0, 0, 0, 1, 0]",32.0
1901,[2014],[40],[12922],1,5,"[16092, 16092, 16092, [16092, 16092, 19262, 16092, 16092]]","[0, 0, 2, 1, 2]",47.0
1902,[2013],[40],[13923],1,1,"[13923, 13923, 13923, [13923, 0, 13923, 13923, 13923]]","[0, 0, 0, 1, 0]",52.0
1903,[2015],[40],[13445],1,2,"[0, 13445, 13445, [13445, 13445, 13445, 0, 13445]]","[0, 2, 0, 0, 0]",37.0
1904,[2013],[40],[19125],1,1,"[19125, 19125, 19125, [19125, 0, 19125, 19125, 19125]]","[0, 0, 0, 1, 0]",37.0
1905,[2015],[40],[20237],1,1,"[0, 20237, 20237, [20237, 20237, 20237, 0, 20237]]","[0, 1, 0, 0, 0]",32.0
1906,[2013],[40],[14504],1,4,"[14504, 14504, 14504, [14504, 0, 14504, 14504, 14504]]","[0, 0, 0, 4, 0]",42.0
1907,[2012],[40],[12768],1,5,"[12788, 12788, 12788, [12798, 12788, 12788, 12788, 12788]]","[0, 0, 0, 1, 4]",47.0
1908,[2013],[40],[16339],1,1,"[16339, 16339, 16339, [16339, 0, 16339, 16339, 16339]]","[0, 0, 0, 1, 0]",42.0
1909,[2015],[40],[14904],1,2,"[14533, 14718, 14718, [14718, 14718, 14718, 14533, 14718]]","[0, 1, 1, 0, 0]",57.0
1910,[2015],[40],[13545],1,1,"[0, 13545, 13545, [13545, 13545, 13545, 0, 13545]]","[0, 1, 0, 0, 0]",32.0
1911,[2014],[40],[15643],1,1,"[15643, 15643, 15643, [15643, 15643, 0, 15643, 15643]]","[0, 0, 1, 0, 0]",42.0
1913,[2014],[40],[15844],1,17,"[15844, 15844, 15844, [15844, 15844, 0, 15844, 15844]]","[0, 2, 7, 5, 3]",47.0
1914,[2015],[40],[20988],1,1,"[0, 20988, 20988, [20988, 20988, 20988, 0, 20988]]","[0, 1, 0, 0, 0]",32.0
1915,[2014],[40],[10589],1,2,"[10589, 10589, 10589, [10589, 10589, 0, 10589, 10589]]","[0, 0, 1, 0, 1]",37.0
1916,[2013],[40],[15350],1,4,"[15350, 15350, 15350, [15350, 0, 15350, 15350, 15350]]","[0, 1, 0, 2, 1]",47.0
1917,[2015],[40],[18494],1,1,"[0, 18494, 18494, [18494, 18494, 18494, 0, 18494]]","[0, 1, 0, 0, 0]",47.0
1918,[2013],[40],[22814],1,4,"[22814, 22814, 22814, [22814, 0, 22814, 22814, 22814]]","[0, 0, 0, 4, 0]",21.0
1919,[2015],[40],[18995],1,1,"[0, 18995, 18995, [18995, 18995, 18995, 0, 18995]]","[0, 1, 0, 0, 0]",62.0
1920,[2013],[40],[13119],1,18,"[13119, 13119, 13119, [13119, 0, 13119, 13119, 13119]]","[0, 2, 6, 6, 4]",21.0
1922,[2014],[40],[20784],1,1,"[20784, 20784, 20784, [20784, 20784, 0, 20784, 20784]]","[0, 0, 1, 0, 0]",32.0
1923,[2013],[40],[21802],1,4,"[21802, 21802, 21802, [21802, 0, 21802, 21802, 21802]]","[0, 1, 1, 1, 1]",47.0
1924,[2014],[40],[19565],1,2,"[19565, 19565, 19565, [19565, 19565, 0, 19565, 19565]]","[0, 0, 1, 1, 0]",47.0
1925,[2013],[40],[16314],1,1,"[16314, 16314, 16314, [16314, 0, 16314, 16314, 16314]]","[0, 0, 0, 1, 0]",42.0
1926,[2014],[40],[15282],1,1,"[15282, 15282, 15282, [15282, 15282, 0, 15282, 15282]]","[0, 0, 1, 0, 0]",27.0
1927,[2013],[40],[15068],1,13,"[15068, 15068, 15068, [15068, 0, 15068, 15068, 15068]]","[2, 4, 4, 3, 0]",27.0
1928,[2013],[40],[12350],1,12,"[12350, 12350, 12350, [12350, 0, 12350, 12350, 12350]]","[0, 0, 4, 6, 2]",27.0
1929,[2013],[40],[13432],1,1,"[13432, 13432, 13432, [13432, 0, 13432, 13432, 13432]]","[0, 0, 0, 1, 0]",47.0
1930,[2014],[40],[14425],1,10,"[13898, 13494, 12890, [12890, 12890, 12378, 12890, 12890]]","[4, 2, 3, 0, 1]",42.0
1931,[2014],[40],[17343],1,1,"[17343, 17343, 17343, [17343, 17343, 0, 17343, 17343]]","[0, 0, 1, 0, 0]",32.0
1932,[2014],[40],[20812],1,3,"[20812, 20812, 20812, [20812, 20812, 0, 20812, 20812]]","[0, 0, 3, 0, 0]",42.0
1933,[2015],[40],[20705],1,1,"[0, 20705, 20705, [20705, 20705, 20705, 0, 20705]]","[0, 1, 0, 0, 0]",52.0
1934,[2014],[40],[16444],1,5,"[16444, 16444, 16444, [16444, 16444, 0, 16444, 16444]]","[0, 2, 1, 1, 1]",47.0
1935,[2012],[40],[14858],1,1,"[14858, 14858, 14858, [0, 14858, 14858, 14858, 14858]]","[0, 0, 0, 0, 1]",47.0
1936,[2012],[40],[16991],1,1,"[16991, 16991, 16991, [0, 16991, 16991, 16991, 16991]]","[0, 0, 0, 0, 1]",27.0
1937,"[2015, 2013]","[40, 40]","[17748, 15968]",2,4,"[15968, 16858, 16858, [16858, 17748, 16858, 15968, 16858]]","[0, 1, 0, 2, 1]",37.0
1938,[2014],[40],[18737],1,1,"[18737, 18737, 18737, [18737, 18737, 0, 18737, 18737]]","[0, 0, 1, 0, 0]",37.0
1939,[2014],[40],[17453],1,1,"[17453, 17453, 17453, [17453, 17453, 0, 17453, 17453]]","[0, 0, 1, 0, 0]",27.0
1940,"[2015, 2014, 2013, 2012]","[40, 40, 40, 40]","[16179, 21309, 14711, 13952]",4,14,"[16657, 16537, 16537, [17399, 17146, 14947, 16657, 16537]]","[0, 1, 3, 7, 3]",42.0
1941,[2013],[40],[22815],1,2,"[22815, 22815, 22815, [22815, 0, 22815, 22815, 22815]]","[0, 0, 0, 2, 0]",37.0
1942,[2015],[40],[13095],1,1,"[0, 13095, 13095, [13095, 13095, 13095, 0, 13095]]","[0, 1, 0, 0, 0]",47.0
1943,[2015],[40],[14342],1,1,"[0, 14342, 14342, [14342, 14342, 14342, 0, 14342]]","[0, 1, 0, 0, 0]",32.0
1946,[2015],[40],[14176],1,1,"[0, 14176, 14176, [14176, 14176, 14176, 0, 14176]]","[0, 1, 0, 0, 0]",16.0
1947,[2012],[40],[14371],1,7,"[14371, 14371, 14371, [0, 14371, 14371, 14371, 14371]]","[0, 0, 1, 1, 5]",37.0
1948,[2014],[40],[16082],1,1,"[16082, 16082, 16082, [16082, 16082, 0, 16082, 16082]]","[0, 0, 1, 0, 0]",16.0
1949,[2013],[40],[17192],1,1,"[17192, 17192, 17192, [17192, 0, 17192, 17192, 17192]]","[0, 0, 0, 1, 0]",27.0
1950,[2014],[40],[16990],1,1,"[16990, 16990, 16990, [16990, 16990, 0, 16990, 16990]]","[0, 0, 1, 0, 0]",21.0
1951,[2014],[40],[17591],1,2,"[17591, 17591, 17591, [17591, 17591, 0, 17591, 17591]]","[0, 0, 1, 0, 1]",21.0
1952,[2014],[40],[14143],1,1,"[14143, 14143, 14143, [14143, 14143, 0, 14143, 14143]]","[0, 0, 1, 0, 0]",42.0
1953,[2013],[40],[16572],1,3,"[16572, 16572, 16572, [16572, 0, 16572, 16572, 16572]]","[0, 0, 0, 3, 0]",42.0
1954,[2013],[40],[16675],1,3,"[16675, 16675, 16675, [16675, 0, 16675, 16675, 16675]]","[0, 1, 1, 1, 0]",27.0
1955,[2014],[40],[10501],1,8,"[10501, 10501, 10501, [10501, 10501, 0, 10501, 10501]]","[1, 1, 4, 1, 1]",32.0
1956,[2014],[40],[12752],1,2,"[12752, 12752, 12752, [12752, 12752, 0, 12752, 12752]]","[0, 0, 2, 0, 0]",42.0
1957,[2015],[40],[17119],1,1,"[0, 17119, 17119, [17119, 17119, 17119, 0, 17119]]","[0, 1, 0, 0, 0]",32.0
1958,[2012],[40],[15968],1,16,"[15968, 15968, 15968, [0, 15968, 15968, 15968, 15968]]","[0, 1, 8, 4, 3]",52.0
1959,[2012],[40],[17168],1,1,"[17168, 17168, 17168, [0, 17168, 17168, 17168, 17168]]","[0, 0, 0, 0, 1]",47.0
1960,[2015],[40],[16569],1,1,"[0, 16569, 16569, [16569, 16569, 16569, 0, 16569]]","[0, 1, 0, 0, 0]",21.0
1961,[2015],[40],[17514],1,1,"[0, 17514, 17514, [17514, 17514, 17514, 0, 17514]]","[0, 1, 0, 0, 0]",21.0
1963,[2014],[40],[16644],1,4,"[16644, 16644, 16644, [16644, 16644, 0, 16644, 16644]]","[0, 1, 2, 0, 1]",37.0
1964,"[2013, 2012]","[40, 40]","[13090, 13902]",2,11,"[13496, 13496, 13496, [13090, 13902, 13496, 13496, 13496]]","[0, 0, 2, 6, 3]",37.0
1965,[2013],[40],[17815],1,1,"[17815, 17815, 17815, [17815, 0, 17815, 17815, 17815]]","[0, 0, 0, 1, 0]",37.0
1966,[2015],[40],[19974],1,1,"[0, 19974, 19974, [19974, 19974, 19974, 0, 19974]]","[0, 1, 0, 0, 0]",42.0
1968,[2013],[40],[19107],1,16,"[19107, 19107, 19107, [19107, 0, 19107, 19107, 19107]]","[3, 1, 3, 4, 5]",47.0
1969,[2015],[40],[14984],1,1,"[0, 14984, 14984, [14984, 14984, 14984, 0, 14984]]","[0, 1, 0, 0, 0]",27.0
1970,"[2014, 2013]","[40, 40]","[11815, 11982]",2,14,"[11898, 11898, 11898, [11898, 11815, 11982, 11898, 11898]]","[0, 2, 6, 6, 0]",47.0
1971,[2015],[40],[17388],1,1,"[0, 17388, 17388, [17388, 17388, 17388, 0, 17388]]","[0, 1, 0, 0, 0]",27.0
1972,[2012],[40],[17135],1,1,"[17135, 17135, 17135, [0, 17135, 17135, 17135, 17135]]","[0, 0, 0, 0, 1]",37.0
1973,[2014],[40],[14198],1,7,"[14198, 14198, 14198, [14198, 14198, 0, 14198, 14198]]","[1, 1, 5, 0, 0]",62.0
1974,"[2014, 2012]","[40, 40]","[21335, 18677]",2,3,"[19801, 19801, 19801, [20363, 19801, 19034, 19801, 19801]]","[0, 0, 1, 0, 2]",62.0
1975,[2015],[40],[20538],1,2,"[0, 20538, 20538, [20538, 20538, 20538, 0, 20538]]","[0, 1, 0, 0, 1]",37.0
1976,[2015],[40],[17950],1,1,"[0, 17950, 17950, [17950, 17950, 17950, 0, 17950]]","[0, 1, 0, 0, 0]",37.0
1977,[2013],[40],[15686],1,1,"[15686, 15686, 15686, [15686, 0, 15686, 15686, 15686]]","[0, 0, 0, 1, 0]",42.0
1979,[2015],[40],[20357],1,4,"[0, 20357, 20357, [20357, 20357, 20357, 0, 20357]]","[2, 2, 0, 0, 0]",47.0
1980,[2013],[40],[13511],1,29,"[13726, 13726, 13726, [13726, 13941, 13726, 13726, 13726]]","[4, 4, 6, 11, 4]",42.0
1981,[2015],[40],[12628],1,1,"[0, 12628, 12628, [12628, 12628, 12628, 0, 12628]]","[0, 1, 0, 0, 0]",47.0
1982,[2012],[40],[16258],1,1,"[16258, 16258, 16258, [0, 16258, 16258, 16258, 16258]]","[0, 0, 0, 0, 1]",32.0
1983,[2015],[40],[12959],1,6,"[0, 12959, 12959, [12959, 12959, 12959, 0, 12959]]","[1, 4, 1, 0, 0]",21.0
1984,[2015],[40],[13452],1,2,"[0, 13452, 13452, [13452, 13452, 13452, 0, 13452]]","[0, 2, 0, 0, 0]",52.0
1985,[2012],[40],[16174],1,1,"[16174, 16174, 16174, [0, 16174, 16174, 16174, 16174]]","[0, 0, 0, 0, 1]",27.0
1987,[2015],[40],[18765],1,2,"[0, 18765, 18765, [18765, 18765, 18765, 0, 18765]]","[0, 2, 0, 0, 0]",52.0
1988,[2015],[40],[11853],1,3,"[0, 11853, 11853, [11853, 11853, 11853, 0, 11853]]","[0, 1, 1, 1, 0]",37.0
1989,[2015],[40],[15938],1,1,"[0, 15938, 15938, [15938, 15938, 15938, 0, 15938]]","[0, 1, 0, 0, 0]",47.0
1991,"[2015, 2013]","[40, 40]","[20757, 17141]",2,2,"[17141, 18949, 18949, [18949, 20757, 18949, 17141, 18949]]","[0, 1, 0, 1, 0]",32.0
1992,[2013],[40],[16308],1,5,"[16308, 16308, 16308, [16308, 0, 16308, 16308, 16308]]","[1, 1, 1, 2, 0]",52.0
1993,[2014],[40],[17245],1,2,"[17245, 17245, 17245, [17245, 17245, 0, 17245, 17245]]","[0, 0, 1, 1, 0]",21.0
1994,[2014],[40],[19625],1,1,"[19625, 19625, 19625, [19625, 19625, 0, 19625, 19625]]","[0, 0, 1, 0, 0]",32.0
1995,[2015],[40],[14232],1,1,"[0, 14232, 14232, [14232, 14232, 14232, 0, 14232]]","[0, 1, 0, 0, 0]",52.0
1996,[2014],[40],[17216],1,1,"[17216, 17216, 17216, [17216, 17216, 0, 17216, 17216]]","[0, 0, 1, 0, 0]",21.0
1997,[2012],[40],[9585],1,1,"[9585, 9585, 9585, [0, 9585, 9585, 9585, 9585]]","[0, 0, 0, 0, 1]",47.0
1998,[2012],[40],[16175],1,1,"[16175, 16175, 16175, [0, 16175, 16175, 16175, 16175]]","[0, 0, 0, 0, 1]",21.0
2000,[2015],[40],[16794],1,1,"[0, 16794, 16794, [16794, 16794, 16794, 0, 16794]]","[0, 1, 0, 0, 0]",47.0
2001,[2012],[40],[15289],1,14,"[14707, 14707, 14707, [14125, 14707, 14707, 14707, 14707]]","[0, 0, 6, 6, 2]",37.0
2004,[2015],[40],[18953],1,3,"[0, 18953, 18953, [18953, 18953, 18953, 0, 18953]]","[0, 1, 2, 0, 0]",37.0
2005,[2015],[40],[12902],1,7,"[13244, 13073, 13073, [13073, 13073, 13073, 13244, 13073]]","[1, 3, 2, 1, 0]",37.0
2007,[2015],[40],[24748],1,1,"[0, 24748, 24748, [24748, 24748, 24748, 0, 24748]]","[0, 1, 0, 0, 0]",32.0
2008,[2012],[40],[17011],1,1,"[17011, 17011, 17011, [0, 17011, 17011, 17011, 17011]]","[0, 0, 0, 0, 1]",47.0
2009,[2012],[40],[14710],1,3,"[14710, 14710, 14710, [0, 14710, 14710, 14710, 14710]]","[1, 0, 0, 0, 2]",52.0
2010,[2012],[40],[13662],1,1,"[13662, 13662, 13662, [0, 13662, 13662, 13662, 13662]]","[0, 0, 0, 0, 1]",21.0
2011,[2013],[40],[17371],1,5,"[17371, 17371, 17371, [17371, 0, 17371, 17371, 17371]]","[0, 1, 0, 3, 1]",42.0
2012,"[2014, 2013]","[40, 40]","[12973, 13955]",2,4,"[13464, 13464, 13464, [13464, 12973, 13955, 13464, 13464]]","[2, 0, 1, 1, 0]",21.0
2013,[2015],[40],[19631],1,1,"[0, 19631, 19631, [19631, 19631, 19631, 0, 19631]]","[0, 1, 0, 0, 0]",47.0
2014,[2015],[40],[13135],1,1,"[0, 13135, 13135, [13135, 13135, 13135, 0, 13135]]","[0, 1, 0, 0, 0]",32.0
2015,[2015],[40],[18034],1,1,"[0, 18034, 18034, [18034, 18034, 18034, 0, 18034]]","[0, 1, 0, 0, 0]",67.0
2016,[2014],[40],[18146],1,1,"[18146, 18146, 18146, [18146, 18146, 0, 18146, 18146]]","[0, 0, 1, 0, 0]",32.0
2017,[2015],[40],[19621],1,2,"[0, 19621, 19621, [19621, 19621, 19621, 0, 19621]]","[0, 1, 1, 0, 0]",27.0
2018,"[2015, 2014, 2013, 2012]","[40, 40, 40, 40]","[15946, 17244, 14912, 13612]",4,8,"[15256, 15428, 15428, [16034, 15600, 14823, 15256, 15428]]","[1, 1, 2, 2, 2]",42.0
2019,[2014],[40],[-1],1,1,"[-1, -1, -1, [-1, -1, 0, -1, -1]]","[0, 0, 1, 0, 0]",32.0
2021,[2015],[40],[21015],1,1,"[0, 21015, 21015, [21015, 21015, 21015, 0, 21015]]","[0, 1, 0, 0, 0]",32.0
2022,"[2014, 2013]","[40, 40]","[21429, 16340]",2,4,"[18884, 18884, 18884, [18884, 21429, 16340, 18884, 18884]]","[0, 0, 2, 1, 1]",42.0
2023,[2012],[40],[12955],1,5,"[12955, 12955, 12955, [0, 12955, 12955, 12955, 12955]]","[1, 0, 1, 2, 1]",47.0
2024,[2015],[40],[10629],1,1,"[0, 10629, 10629, [10629, 10629, 10629, 0, 10629]]","[0, 1, 0, 0, 0]",42.0
2025,[2015],[40],[19901],1,1,"[0, 19901, 19901, [19901, 19901, 19901, 0, 19901]]","[0, 1, 0, 0, 0]",32.0
2026,[2014],[40],[19295],1,1,"[19295, 19295, 19295, [19295, 19295, 0, 19295, 19295]]","[0, 0, 1, 0, 0]",32.0
2027,"[2013, 2012]","[40, 40]","[-1, -1]",2,10,"[-1, -1, -1, [-1, -1, -1, -1, -1]]","[0, 2, 3, 3, 2]",52.0
2028,[2013],[40],[13505],1,2,"[13505, 13505, 13505, [13505, 0, 13505, 13505, 13505]]","[1, 0, 0, 1, 0]",42.0
2029,[2015],[40],[14305],1,1,"[0, 14305, 14305, [14305, 14305, 14305, 0, 14305]]","[0, 1, 0, 0, 0]",27.0
2030,[2014],[40],[14407],1,2,"[14407, 14407, 14407, [14407, 14407, 0, 14407, 14407]]","[0, 0, 2, 0, 0]",42.0
2031,[2012],[40],[15180],1,3,"[15180, 15180, 15180, [0, 15180, 15180, 15180, 15180]]","[0, 0, 1, 0, 2]",32.0
2032,[2014],[40],[21444],1,1,"[21444, 21444, 21444, [21444, 21444, 0, 21444, 21444]]","[0, 0, 1, 0, 0]",42.0
2033,[2015],[40],[17946],1,1,"[0, 17946, 17946, [17946, 17946, 17946, 0, 17946]]","[0, 1, 0, 0, 0]",42.0
2034,[2012],[40],[14019],1,4,"[13799, 13799, 13799, [13689, 13799, 13799, 13799, 13799]]","[0, 0, 0, 2, 2]",37.0
2035,[2012],[40],[14362],1,19,"[12994, 12994, 12994, [12721, 12994, 12994, 12994, 12994]]","[1, 3, 9, 4, 2]",27.0
2036,"[2013, 2012]","[40, 40]","[14685, 26300]",2,6,"[20492, 20492, 20492, [14685, 26300, 20492, 20492, 20492]]","[0, 0, 0, 3, 3]",37.0
2037,[2013],[40],[17495],1,1,"[17495, 17495, 17495, [17495, 0, 17495, 17495, 17495]]","[0, 0, 0, 1, 0]",74.5
2038,[2013],[40],[13336],1,2,"[13336, 13336, 13336, [13336, 0, 13336, 13336, 13336]]","[0, 0, 0, 2, 0]",27.0
2039,[2014],[40],[-1],1,9,"[-1, -1, -1, [-1, -1, 0, -1, -1]]","[0, 2, 4, 3, 0]",47.0
2040,[2015],[40],[13309],1,1,"[0, 13309, 13309, [13309, 13309, 13309, 0, 13309]]","[0, 1, 0, 0, 0]",27.0
2041,[2013],[40],[12102],1,2,"[12102, 12102, 12102, [12102, 0, 12102, 12102, 12102]]","[0, 0, 0, 2, 0]",37.0
2042,[2013],[40],[17438],1,1,"[17438, 17438, 17438, [17438, 0, 17438, 17438, 17438]]","[0, 0, 0, 1, 0]",21.0
2044,[2015],[40],[18928],1,1,"[0, 18928, 18928, [18928, 18928, 18928, 0, 18928]]","[0, 1, 0, 0, 0]",27.0
2045,[2013],[40],[16816],1,3,"[16816, 16816, 16816, [16816, 0, 16816, 16816, 16816]]","[0, 1, 1, 1, 0]",52.0
2046,"[2013, 2012]","[40, 40]","[13596, 12494]",2,20,"[13045, 13045, 13045, [13596, 12494, 13045, 13045, 13045]]","[0, 3, 7, 5, 5]",52.0
2047,[2012],[40],[11310],1,2,"[11310, 11310, 11310, [0, 11310, 11310, 11310, 11310]]","[0, 0, 0, 0, 2]",52.0
2049,[2013],[40],[15434],1,5,"[15333, 15333, 15333, [15333, 15233, 15333, 15333, 15333]]","[0, 1, 2, 1, 1]",52.0
2050,[2013],[40],[14015],1,3,"[14015, 14015, 14015, [14015, 0, 14015, 14015, 14015]]","[1, 1, 0, 1, 0]",32.0
2051,[2015],[40],[24822],1,1,"[0, 24822, 24822, [24822, 24822, 24822, 0, 24822]]","[0, 1, 0, 0, 0]",52.0
2052,[2012],[40],[11401],1,6,"[11580, 11580, 11580, [11760, 11580, 11580, 11580, 11580]]","[0, 1, 1, 2, 2]",27.0
2054,[2012],[40],[15236],1,2,"[15236, 15236, 15236, [0, 15236, 15236, 15236, 15236]]","[0, 0, 0, 1, 1]",42.0
2055,[2014],[40],[13300],1,2,"[13300, 13300, 13300, [13300, 13300, 0, 13300, 13300]]","[0, 1, 1, 0, 0]",21.0
2056,[2015],[40],[13857],1,1,"[0, 13857, 13857, [13857, 13857, 13857, 0, 13857]]","[0, 1, 0, 0, 0]",27.0
2057,"[2015, 2013, 2012]","[40, 40, 40]","[14879, 14354, 15264]",3,6,"[14809, 14832, 14832, [14616, 15071, 14832, 14809, 14832]]","[0, 2, 0, 2, 2]",47.0
2060,[2014],[40],[19735],1,1,"[19735, 19735, 19735, [19735, 19735, 0, 19735, 19735]]","[0, 0, 1, 0, 0]",32.0
2061,[2012],[40],[15709],1,3,"[15709, 15709, 15709, [0, 15709, 15709, 15709, 15709]]","[0, 0, 1, 1, 1]",47.0
2062,[2014],[40],[16805],1,2,"[16805, 16805, 16805, [16805, 16805, 0, 16805, 16805]]","[0, 0, 2, 0, 0]",21.0
2063,"[2014, 2013, 2012]","[40, 40, 40]","[15693, 14116, 12806]",3,9,"[14205, 14205, 14205, [14904, 14249, 13461, 14205, 14205]]","[0, 0, 4, 2, 3]",32.0
2064,[2014],[40],[20403],1,1,"[20403, 20403, 20403, [20403, 20403, 0, 20403, 20403]]","[0, 0, 1, 0, 0]",27.0
2065,[2015],[40],[19687],1,1,"[0, 19687, 19687, [19687, 19687, 19687, 0, 19687]]","[0, 1, 0, 0, 0]",67.0
2067,[2014],[40],[12899],1,1,"[12899, 12899, 12899, [12899, 12899, 0, 12899, 12899]]","[0, 0, 1, 0, 0]",37.0
2068,[2013],[40],[20142],1,3,"[20142, 20142, 20142, [20142, 0, 20142, 20142, 20142]]","[0, 0, 0, 2, 1]",32.0
2069,[2013],[40],[19242],1,3,"[19242, 19242, 19242, [19242, 0, 19242, 19242, 19242]]","[0, 0, 0, 2, 1]",32.0
2070,[2013],[40],[13443],1,1,"[13443, 13443, 13443, [13443, 0, 13443, 13443, 13443]]","[0, 0, 0, 1, 0]",32.0
2071,[2013],[40],[18176],1,1,"[18176, 18176, 18176, [18176, 0, 18176, 18176, 18176]]","[0, 0, 0, 1, 0]",32.0
2072,"[2013, 2012]","[40, 40]","[10661, 13571]",2,14,"[12116, 12116, 12116, [10661, 13571, 12116, 12116, 12116]]","[0, 0, 3, 7, 4]",42.0
2073,[2015],[40],[21564],1,1,"[0, 21564, 21564, [21564, 21564, 21564, 0, 21564]]","[0, 1, 0, 0, 0]",47.0
2074,[2015],[40],[19305],1,1,"[0, 19305, 19305, [19305, 19305, 19305, 0, 19305]]","[0, 1, 0, 0, 0]",42.0
2075,[2015],[40],[14262],1,1,"[0, 14262, 14262, [14262, 14262, 14262, 0, 14262]]","[0, 1, 0, 0, 0]",32.0
2076,[2015],[40],[15044],1,1,"[0, 15044, 15044, [15044, 15044, 15044, 0, 15044]]","[0, 1, 0, 0, 0]",42.0
