2495,2015-11-01,Coursed'Oka,10KMCOURSE,00:59:55,F30-39
2495,2015-05-23,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F30-34
2497,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,02:57:54,M35-39
2498,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:55:01,M50-54
2499,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,-1,M35-39
2500,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:08:34,M50-54
2501,2015-06-27,Demi-MarathondeSherbrooke,10KM,00:57:08,M40-49
2503,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:02:54,M25-29
2506,2015-10-18,ClassiqueduParcLaFontaine,5KM,00:17:00,M40-49
2506,2015-10-11,LeCrossdesCouleurs,11KM,00:44:32,M40-49
2506,2015-10-03,Cross-CountrySaint-LaurentSelect,6KM,00:22:12,M40-49
2506,2015-09-13,LaGrandeVadrouille,5KM,00:17:55,M40-49
2506,2015-08-23,LaValsedescoureurs,5KM,00:18:42,M40-49
2506,2015-08-12,Le5kmEndurance,5KM,00:19:29,M40-49
2506,2015-08-02,DéfiBoréalSainte-Anne-de-Bellevue,10KM,00:40:11,M40-49
2506,2015-05-30,DéfiTri-O-Lacs,10KM,00:41:33,M40-49
2506,2015-05-10,AurythmedenosfouléesChâteauguay,10KM,00:39:56,M40-49
2506,2015-05-03,DéficourseetmarcheDesjardinsSainteThérèse,5KM,00:18:21,M40-49
2506,2015-04-12,CourseSaint-Laurent,5KM,00:18:07,M40-49
2506,2015-03-29,CourseetmarchepopulairesdeLaSalle,5KM,00:17:59,M40-49
2506,2015-02-15,DéfiHivernalIleBizard,5KM,00:19:27,M40-49
2508,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:18:26,M55-59
2511,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:39:06,F35-39
2513,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:56:01,F18-24
2514,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:56:52,M35-39
2516,2015-11-01,Coursed'Oka,DEMIMARATHON,01:46:46,F40-49
2516,2015-10-18,ClassiqueduParcLaFontaine,10KM,00:48:35,F40-49
2516,2015-08-02,DéfiBoréalSainte-Anne-de-Bellevue,10KM,00:50:55,F40-49
2516,2015-07-26,TrimemphréMagog,TRIATHLON1/2LONGUEDISTANCE,06:30:28,F40-44
2516,2015-06-20,5i50Mont-Tremblant,5I50INDIVIDUEL,03:17:26,F40-49
2516,2015-05-03,COURSEPRINTANIEREPARCNATIONALD'OKA,21KM,01:47:51,F40-49
2516,2015-04-12,CourseSaint-Laurent,10KM,00:48:36,F40-49
2516,2015-02-15,DemiMarathonHypothermique,DEMIMARATHON,02:02:48,F40-49
2518,2015-09-19,Ultra-TrailHarricanaduCanada(UTHC),28KM,04:01:57,M40-49
2521,2015-09-19,Ultra-TrailHarricanaduCanada(UTHC),65KM,08:12:21,M30-39
2521,2015-08-30,MarathonSSQLévis-Québec,MARATHON,-1,M30-39
2521,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
2522,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:42:55,M30-34
2523,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:28:21,M30-34
2523,2015-05-09,Courstonparcours,10KM,00:44:21,M30-39
2524,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,07:02:01,M60-64
2525,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:42:21,M25-29
2527,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:45:22,M40-44
2528,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:33:59,F18-24
2528,2015-05-10,CourseMECMontréal#3,21.1KM,02:00:29,F20-29
2529,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:50:35,M35-39
2530,2015-08-16,IronmanMont-Tremblant,OVERALL,13:14:24,M50-54
2530,2015-07-26,TriathlondeCharlevoix,TRIATHLONOLYMPIQUE,02:40:06,M50-54
2531,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:08:01,F30-34
2532,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:59:56,M30-34
2534,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:44:31,M40-44
2535,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:14:28,M45-49
2544,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,03:20:08,M60-64
2544,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:02:56,M30-34
2544,2015-08-23,Demi-MarathonBonnevilledeLachine,21.1KM,01:44:00,M30-39
2545,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F25-29
2546,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:53:13,M35-39
2548,2015-10-18,ScotiabankTorontoWaterfrontMarathon,MARATHON,-1,F25-29
2548,2015-08-30,MarathonSSQLévis-Québec,MARATHON,-1,F20-29
2548,2015-06-07,NiagaraFallsWomen'sHalfMarathon,HALFMARATHON,02:15:24,F25-29
2548,2015-06-06,MudHeroOttawa,6KOBSTACLECOURSE,00:59:30,F30-34
2548,2015-05-23,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F30-34
2552,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:26:21,M45-49
2552,2015-09-05,CourseMECMontréal#7-LACOURSE-LUMIÈRE,5KM,00:20:30,M40-49
2552,2015-05-09,ChallengeIRCM,10KM,00:46:40,M40-49
2553,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:19:47,F30-34
2555,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:24:20,M30-34
2557,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:46:27,M25-29
2559,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:41:56,M55-59
2560,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:33:30,M35-39
2562,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:44:39,M40-44
2564,2015-05-17,DuathlonSorel-Tracy,DUATHLONCOMPÉTITION,02:01:41,M20-29
2565,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,04:21:12,F40-44
2567,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:47:56,F30-34
2570,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,02:57:51,M25-29
2571,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:45:48,F18-24
2574,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:23:47,M45-49
2576,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:47:08,M45-49
2579,2015-09-19,Ultra-TrailHarricanaduCanada(UTHC),65KM,10:39:28,F30-39
2579,2015-06-07,LAGRANDEVIRÉEDESSENTIERS,20KM,01:51:57,F30-39
2579,2015-03-15,Letourdel'horloge,8KM,00:42:54,F30-39
2581,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:39:46,M60-64
2587,2015-10-04,MarathondeRIMOUSKI,MARATHON,03:12:58,M40-49
2587,2015-05-03,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M40-49
2590,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:57:06,M40-44
2591,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:50:10,M30-34
2592,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:49:47,M40-44
2592,2015-09-06,30kmsurlesrivesdeBoucherville,30KM,02:53:26,M40-49
2593,2015-06-14,TourduLacBromeMerrell,20KM,01:27:25,F40-49
2593,2015-05-17,Le21kmBoutiqueCourir,5KM,00:19:29,F40-49
2593,2015-05-10,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:34:35,F40-49
2593,2015-03-15,Letourdel'horloge,5KM,00:24:05,F40-49
2594,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,-1,M35-39
2595,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:42:53,M30-34
2595,2015-07-11,TriathlonSaint-Lambert,TRIATHLONSPRINT,01:22:50,M30-34
2596,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,02:08:59,M45-49
2598,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:00:30,M45-49
2605,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 km,00:30:35,M40-44
2606,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:18:50,M30-34
2607,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:58:39,M45-49
2608,2015-06-28,TRIATHLONACADEMIESAINTE-THERESE,TRIATHLONSPRINT,01:30:41,M40-44
2609,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:00:31,M25-29
2610,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:36:37,F18-24
2613,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,05:19:42,F35-39
2614,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F45-49
2616,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:09:42,M40-44
2618,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:29:28,M45-49
2621,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:12:40,M35-39
2621,2015-09-06,30kmsurlesrivesdeBoucherville,30KM,02:15:06,M30-39
2621,2015-08-23,Demi-MarathonBonnevilledeLachine,21.1KM,01:24:50,M30-39
2621,2015-05-30,Demi-MarathondesVignobles,21KM,01:30:37,M30-39
2625,2015-09-20,ArmyRun-Coursedel'Armée,1/2MARATHON-DEMI-MARATHON,01:47:12,M45-49
2626,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:17:42,M18-24
2630,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:32:14,F35-39
2636,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:34:29,M25-29
2641,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:18:58,F35-39
2643,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:49:11,M55-59
2651,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:12:25,M30-34
2652,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:43:07,M35-39
2654,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:34:52,M25-29
2655,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:16:45,F35-39
2657,2015-04-26,BanqueScotia21KdeMontreal,DEMIMARATHON,01:42:02,M45-49
2658,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:13:51,F25-29
2659,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:42:36,M40-44
2660,2015-05-10,CourseMECMontréal#3,10KM,00:50:46,M40-49
2662,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,-1,F18-24
2664,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:06:51,M50-54
2665,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:02:07,M45-49
2666,2015-10-18,ScotiabankTorontoWaterfrontMarathon,MARATHON,-1,M35-39
2666,2015-07-12,CourseMECLongueuil#4,10KM,00:47:05,M30-39
2667,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:57:48,M25-29
2668,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:18:31,M45-49
2672,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,02:33:02,M40-44
2675,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:32:16,M35-39
2677,2015-06-13,TourduLacBromeMerrell,22.2KM,02:12:06,F40-49
2677,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F40-44
2677,2015-04-26,BanqueScotia21KdeMontreal,DEMIMARATHON,01:52:34,F40-44
2677,2015-02-15,DemiMarathonHypothermique,DEMIMARATHON,01:59:48,F40-49
2678,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,02:16:38,M45-49
2679,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,05:56:30,M35-39
2681,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:03:33,M45-49
2682,2015-04-25,Demi-MarathondesÉrables,DEMI-MARATHON,02:03:44,F50-59
2683,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:46:04,M45-49
2684,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,-1,F45-49
2685,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:19:07,M35-39
2686,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:00:27,M40-44
2687,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:25:53,M30-34
2688,2015-10-18,ScotiabankTorontoWaterfrontMarathon,HALFMARATHON,-1,M35-39
2688,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M35-39
2688,2015-04-19,TorontoYongeStreet10k,10KM,00:40:39,M35-39
2689,2015-10-18,ScotiabankTorontoWaterfrontMarathon,HALFMARATHON,-1,F50-54
2692,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:56:56,M45-49
2694,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,02:05:24,F18-24
2694,2015-09-05,CourseMECMontréal#7-LACOURSE-LUMIÈRE,15KM,01:22:52,NOAGE
2698,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:50:30,M45-49
2699,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,06:24:17,F40-44
2701,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,05:49:19,M55-59
2704,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:03:25,F25-29
2705,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:37:57,M50-54
2708,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:32:59,M18-24
2709,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:45:01,M40-44
2711,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:26:36,M35-39
2713,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:33:57,M30-34
2714,2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,21KM,02:39:48,M20-29
2715,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:22:45,M18-24
2719,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:46:43,M35-39
2720,2015-10-11,OttawaFallColoursMarathon,HALFMARATHON,02:37:02,F50-54
2723,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:57:24,M25-29
2726,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:21:31,M40-44
2726,2015-07-11,TriathlonSaint-Lambert,DUATHLON,01:04:26,M40-49
2726,2015-06-13,TriathlonFBLDrummondville,TRIATHLONSPRINT,01:11:09,M40-44
2727,2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,30KM,02:56:13,F30-39
2729,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:48:13,M25-29
2730,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:11:31,F40-44
2731,2015-10-18,ScotiabankTorontoWaterfrontMarathon,MARATHON,-1,F40-44
2731,2015-05-23,TamarackOttawaRaceWeekend,OTTAWA5K,-1,F40-44
2731,2015-04-26,BanqueScotia21KdeMontreal,DEMIMARATHON,01:48:46,F40-44
2732,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:22:42,F50-54
2734,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:15:56,F50-54
2737,2015-10-18,ScotiabankTorontoWaterfrontMarathon,HALFMARATHON,-1,F30-34
2739,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:06,F30-34
2740,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:55:46,F35-39
2741,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:56:56,F18-24
2743,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,07:05:27,F25-29
2744,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:35:39,M35-39
2744,2015-06-07,CourseMECMontréal#4,5KM,00:23:20,M30-39
2745,2015-08-30,MarathonSSQLévis-Québec,MARATHON,-1,M40-49
2745,2015-06-27,Demi-MarathondeSherbrooke,DEMIMARATHON,01:44:15,M30-39
2746,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:53:06,M40-44
2747,2015-09-20,MarathonOasisRock'n'RolldeMontreal,10KM,00:45:54,M40-44
2748,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:32:51,M35-39
2748,2015-04-25,Demi-MarathondesÉrables,DEMI-MARATHON,01:40:25,M30-39
2752,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:46:39,M30-34
2753,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
2753,2015-04-26,BanqueScotia21KdeMontreal,DEMIMARATHON,01:45:55,M30-34
2754,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:42:31,M45-49
2755,2015-10-18,ClassiqueduParcLaFontaine,1KM,00:05:52,F5-
2755,2015-09-20,MarathonOasisRock'n'RolldeMontreal,1KM-P'TITMARATHON,00:05:48,F05
2755,2015-06-21,LAFOULÉEDESPARCS,5KM,00:31:07,F40-49
2757,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:49:36,M45-49
2757,2015-09-06,30kmsurlesrivesdeBoucherville,15KM,01:11:50,M40-49
2761,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:00:21,M50-54
2761,2015-06-06,TourduCapTourmenteSimard,21.1KM,01:39:50,M50-59
2762,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:49:01,M18-24
2765,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
2767,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:59:42,F30-34
2767,2015-09-06,30kmsurlesrivesdeBoucherville,15KM,01:20:45,F30-39
2767,2015-08-02,CourseMECMontréal#6,20KM,01:52:58,F30-39
2769,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:23:54,M45-49
2770,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:35:53,M55-59
2773,2015-05-23,TamarackOttawaRaceWeekend,OTTAWA5K,-1,M40-44
2774,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,5 km,00:28:10,M60-64
2775,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:35:52,M45-49
2778,2015-10-18,ScotiabankTorontoWaterfrontMarathon,MARATHON,-1,M40-44
2778,2015-03-29,AroundtheBay30KRoadRace,30KM,03:07:53,M40-44
2779,2015-10-04,Demi-marathondeGranby,5KM,00:31:39,F40-49
2779,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F40-44
2780,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,06:01:31,M50-54
2781,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:16:52,M35-39
2783,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:52:18,M25-29
2785,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:01:27,F45-49
2787,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:15:57,M18-24
2788,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:30:06,M18-24
2789,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:04:32,M25-29
2790,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:57:44,M50-54
2792,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
2792,2015-04-26,BanqueScotia21KdeMontreal,DEMIMARATHON,01:47:27,M45-49
2793,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:38:35,M35-39
2797,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:23,F30-34
2799,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:59:33,F25-29
2801,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:42:17,M45-49
2802,2015-08-16,OrilliaSUBARUTRIATHLON,SPRINTTRIATHLON,02:11:50,F40-44
2802,2015-06-07,MiltonSubaruTriathlon,SPRINTTRIATHLON,02:10:32,F40-44
2802,2015-05-03,MississaugaMarathonRaces,RECHARGEWITHMILKHALFMARATHONRUN,01:42:11,F40-49
2802,2015-03-29,AroundtheBay30KRoadRace,30KM,02:46:56,F40-44
2806,2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,21KM,01:54:39,M40-49
2806,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,04:48:59,M45-49
2806,2015-04-25,Demi-MarathondesÉrables,DEMI-MARATHON,01:52:02,M40-49
2808,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:21:46,M25-29
2809,2015-04-26,BanqueScotia21KdeMontreal,DEMIMARATHON,01:29:00,M30-34
2810,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,05:01:53,M65-69
2811,2015-06-20,MudHeroMontreal,6KMOBSTACLECOURSE,01:23:12,M35-39
2812,2015-06-21,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:03:35,M18-24
2816,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:33:10,M35-39
2819,2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,21KM,01:47:47,F50-59
2819,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:43:54,F55-59
2819,2015-02-22,Demi-marathondesglaces,DEMI-MARATHON,01:53:11,F50-59
2820,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
2821,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:56:07,M65-69
2822,2015-06-28,TRIATHLONACADEMIESAINTE-THERESE,TRIATHLONSPRINT,01:24:18,M40-44
2822,2015-05-03,DéficourseetmarcheDesjardinsSainteThérèse,5KM,00:18:58,M40-49
2823,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:02:27,F35-39
2824,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:48:37,M40-44
2829,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,05:36:32,M55-59
2830,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:01:13,M55-59
2831,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:43:18,M50-54
2833,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:16:25,M40-44
2836,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,03:55:59,F40-44
2837,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:44:51,M45-49
2841,2015-06-20,MudHeroMontreal,6KMOBSTACLECOURSE,01:15:53,M20-24
2843,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:41:55,M35-39
2844,2015-09-27,LacoursedeFontainebleau,10KM,00:54:03,M40-49
2844,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,03:13:49,M40-44
2846,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,02:19:21,F40-44
2848,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:23:37,M40-44
2849,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:57:35,M50-54
2850,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:13:42,M60-64
2851,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:07:20,F35-39
2852,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:34:28,M30-34
2855,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:37,M35-39
2856,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:57:45,M30-34
2861,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:15:11,M60-64
2863,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
2864,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:24:14,F60-64
2865,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:44:57,F25-29
2868,2015-05-17,VertleRaid-LeSentierUrbain,10KM,00:48:57,F40-49
2872,2015-10-04,ClassiqueEmilie-Mondor,10KM,00:54:13,M60-69
2872,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,05:15:45,M60-64
2878,2015-06-13,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE-COUPEQUÉBEC,02:42:24,M60-64
2879,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:19:54,F55-59
2880,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:29:49,M30-34
2881,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,06:28:34,F35-39
2882,2015-09-20,MarathonOasisRock'n'RolldeMontreal,5KM,00:34:52,M35-39
2883,2015-10-04,MarathondeRIMOUSKI,MARATHON,02:58:12,M40-49
2883,2015-05-24,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
2883,2015-05-03,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M40-49
2884,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:31:02,M25-29
2885,2015-09-20,MarathonOasisRock'n'RolldeMontreal,MARATHON,05:19:44,M35-39
2886,2015-09-20,MarathonOasisRock'n'RolldeMontreal,DEMI-MARATHON,01:41:00,M45-49
2887,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:28:33,M50-54
2888,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:50:51,M50-54
2889,2015-11-08,DEMI-MARATHONDESMICROBRASSERIES,10KM,00:59:06,F40-49
